fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.3394498590546695,-1.6914672645466813,1.0624297860057867,-0.535131623682169,-0.2253629451912898,1.2550188347616718,0.39447143187868233,0.04873718632654597,0.5175750103215091,-0.7544070711000244,-0.9543742892850674,6
-0.40924685254568716,-0.7623225545551937,0.1927070397053229,-0.16525883526590046,-0.12406366540199194,0.6804947173887393,0.7238457684695401,0.7981098281946787,1.356396926416372,-0.051024159002420445,-0.6770246740252962,5
-0.23647068833021995,-0.5437002698513144,-0.3188945757655383,-0.6830807390486765,0.3621728775866372,-0.5643075369192809,-0.29422036281129293,-0.05831604822603592,-0.9019697707621074,1.472972150542388,-0.8619244175318104,5
0.10908164010071351,-0.2157668427954953,-0.8304961912363995,-0.16525883526590046,-0.0835439534862728,-0.6600615564814363,0.6040732824365008,0.04873718632654597,-0.9019697707621074,-0.7544070711000244,-0.9543742892850674,5
-0.8123912357151094,-0.7076669833792237,-0.677015706595141,-0.09128427758264665,-0.06328409752841323,0.48898667826442854,-0.20439099828651355,0.04873718632654597,0.7756740614276212,-0.1682546443520212,-0.6770246740252962,6
-1.1579435641460434,-0.7623225545551937,-0.5746953835009688,-0.8310298544151842,-0.16458337731771108,-0.46855351735712547,-0.71342406392693,-0.6471088382652957,0.19495119643886757,-0.5785613430756232,-1.0468241610383244,5
-0.40924685254568716,-0.6530114122032542,-0.16541409112427993,-0.535131623682169,-0.16458337731771108,-1.1388316542922132,-1.0727415220260477,-0.27242251733125916,-0.19219738022030056,-0.4027156150512227,-0.8619244175318104,5
-0.6972071262381319,0.9866557230758413,-1.3932579682543467,-0.4611570659989154,-0.16458337731771108,-0.18129145867065927,-0.3541066058278125,0.2628436554317098,1.0337731125337333,-0.6371765857504236,-0.9543742892850674,5
-0.2940627430687092,0.6313945104320375,-1.3932579682543467,-0.3871825083156616,-0.12406366540199194,-0.7558155760435917,-0.9230259144847486,-0.16536928277867724,0.4530502475449797,-0.4027156150512227,-0.5845748022720374,6
-0.9275753451920874,0.7953612239599472,-1.0351368374247438,-0.09128427758264665,0.01775532630302477,0.10597060001580692,1.0532201050603978,-0.48652898643642295,0.259475959215397,-0.6957918284252239,-0.30722518701226614,5
-0.8123912357151094,0.8500167951359171,-1.3932579682543467,-0.017309719899392832,0.3419130216287776,0.5847406978265839,-0.29422036281129293,-0.05831604822603592,0.9692483497572039,-0.5199461004008235,0.15502417175402095,6
-0.0061024693762639646,0.6860500816080074,-0.7793360296893133,-0.16525883526590046,-0.10380380944413238,-0.08553743910850388,1.9814568718164514,-0.05831604822603592,-0.9019697707621074,0.007591083672379936,-0.5845748022720374,5
-0.8123912357151094,0.4127722257281579,-0.7793360296893133,6.0486040101274146,-0.3064023690227281,2.3083130499453812,1.0831632265686575,1.3869026182339386,0.9047235869806772,-0.8130223137748247,-0.9543742892850674,6
-1.7914561662694215,-1.1449115527869826,-0.11425392957719378,-0.535131623682169,0.3013933097130585,-0.27704547823281467,0.09504021679608438,-0.5400556037127139,0.4530502475449797,-0.6371765857504236,-1.1392740327915833,5
-0.2940627430687092,0.6313945104320375,-1.3932579682543467,2.2019270105982196,-0.04302424157055394,-1.0430776347300579,-0.863139671468229,1.0122162972999018,0.5820997730980357,-0.6371765857504236,-0.7694745457785532,6
-0.2940627430687092,0.385444440140173,-0.677015706595141,-0.09128427758264665,-0.04302424157055394,-1.2345856738543688,-0.9529690359930084,0.42342350726064204,0.7111492986510918,-0.3441003723764223,0.3399239152605368,6
-0.12128657885324247,-0.8169781257311636,0.039226555064064694,-0.3132079506324078,-0.4482213607277448,-0.27704547823281467,-0.5038222133691115,0.04873718632654597,-0.5148211941029393,0.4178977823959819,-0.6770246740252962,7
-1.5034958925769768,3.2821897124665744,-0.9328165143305717,-0.7570552967319304,1.6993233708053674,-0.8515695956057471,-0.8331965499599692,-1.4500080974097789,1.2273474008633158,-1.0474832844740263,-0.5845748022720374,4
-0.5820230167611539,-0.4343891274993746,0.4485078474407534,2.497825241331235,-0.2861425130648685,-0.37279949779497007,1.2029357126016966,0.5840033590895148,0.130426433662341,1.0040502091439851,0.06257430000076386,5
0.28185780431618074,0.44010001131614285,0.14154687815823674,0.2046139531503683,-0.002504529654834802,0.10597060001580692,-0.024732269236954794,0.476950124536933,-0.32124690577335663,-0.871637556449625,-1.0468241610383244,4
-0.46683890728417593,-0.2157668427954953,-0.3700547373126243,0.056664837783860986,4.940900324062897,-0.7558155760435917,-0.9829121575012681,0.04873718632654597,-0.6438707196559953,1.4143569078675877,0.06257430000076386,6
-0.12128657885324247,0.7133778671959924,-0.2677344142184521,-0.23923339294915397,-0.3874417928541661,-0.6600615564814363,-0.71342406392693,0.04873718632654597,-0.06314785466724451,3.172814188111597,-0.12232544350575032,5
-0.8699832904535987,0.7680334383719623,-1.2909376451601744,-0.535131623682169,-0.7723790560534977,-1.0430776347300579,-1.0727415220260477,-0.27242251733125916,1.09829787531026,-0.8130223137748247,-0.8619244175318104,5
-2.1370084947003556,-0.05180012926758561,-0.625855545048055,-0.3132079506324078,-0.6913396322220595,-0.7558155760435917,0.5441870394199813,-1.771167801067584,3.808337911924434,-0.5785613430756232,2.466270965585456,4
-0.35165479780719794,2.2164060745351635,0.8066289782703563,-0.23923339294915397,0.5242517252495138,0.5847406978265839,2.0113999933247113,0.15579042087912787,-0.3857716685498832,0.4178977823959819,-1.1392740327915833,5
0.224265749577691,-1.3088782663148923,1.2670704321941315,-0.6830807390486765,0.5039918692916542,-0.37279949779497007,-0.29422036281129293,0.10226380360283692,-0.3857716685498832,-0.4613308577260231,-0.8619244175318104,5
-1.100351509407554,-0.7076669833792237,-0.21657425267136596,-0.6830807390486765,-0.4482213607277448,-1.0430776347300579,-1.0427984005177877,-0.48652898643642295,0.19495119643886757,-0.5785613430756232,-1.1392740327915833,5
-1.561087947315466,-1.1995671239629526,0.4996680089878396,-0.8310298544151842,-0.2861425130648685,-0.37279949779497007,1.4724238061760349,-0.7006354555416462,0.06590167088581153,-0.4613308577260231,-1.1392740327915833,5
0.28185780431618074,0.7133778671959924,-0.06309376803010762,-0.6091061813654229,-0.2861425130648685,-1.1388316542922132,-0.71342406392693,0.20931703815541883,-1.0310192963151634,0.4765130250707823,-1.1392740327915833,5
-0.9851673999305766,-0.05180012926758561,-1.1886173220660021,-0.23923339294915397,-0.3874417928541661,-0.7558155760435917,-0.9529690359930084,-0.5935822209890048,0.5820997730980357,-0.1682546443520212,-0.9543742892850674,6
-0.9851673999305766,-0.1611112716195254,-1.1886173220660021,-0.3132079506324078,-0.40770164881202564,-0.9473236151679025,-0.9829121575012681,-0.6471088382652957,0.5175750103215091,-0.10963940167722082,-0.9543742892850674,6
0.16667369483920225,-0.8169781257311636,0.4485078474407534,0.3525630685168759,-0.14432352135985152,1.350772854323827,2.16111560086601,0.15579042087912787,-0.7083954824325219,-0.5785613430756232,-0.9543742892850674,5
-0.40924685254568716,-0.10645570044355551,-0.625855545048055,0.2046139531503683,0.4432123014180755,1.6380349130102936,0.7837320114860596,-0.6471088382652957,-0.9019697707621074,-0.1682546443520212,-0.21477531525900906,6
-0.35165479780719794,0.49475558249211277,-1.1886173220660021,0.9443595299829058,-0.0835439534862728,0.8720027565130501,-0.05467539074521459,0.5840033590895148,0.19495119643886757,-0.7544070711000244,-0.8619244175318104,5
1.088146570655025,-0.5983558410272842,1.5228712399295616,0.6484612992498909,-0.3671819368963065,-1.1388316542922132,-1.1026846435343074,0.20931703815541883,-1.7407916868569702,-0.1682546443520212,-0.7694745457785532,5
-0.46683890728417593,0.5494111536680827,-0.7793360296893133,1.9060287798652045,0.46347215737593506,3.265853245566935,1.891627507291672,0.8516364454709696,-0.32124690577335663,0.6523587530951834,-0.9543742892850674,5
-0.2940627430687092,0.33078886896420306,-0.4723750604067966,-0.16525883526590046,-0.24562280114914936,0.10597060001580692,0.21481270282912354,0.42342350726064204,0.7756740614276212,-0.4027156150512227,-0.39967505876552323,5
-0.5820230167611539,-0.7623225545551937,0.1927070397053229,-0.09128427758264665,-0.2861425130648685,-0.6600615564814363,-0.024732269236954794,-0.27242251733125916,0.6466245358745651,-0.6957918284252239,-0.9543742892850674,6
0.28185780431618074,-0.7076669833792237,0.6531484936290981,-0.23923339294915397,-0.18484323327557065,0.29747863914011774,0.15492645981260397,0.6910565936420968,0.8401988242041478,-0.10963940167722082,-1.1392740327915833,5
-0.35165479780719794,0.8773445807239014,1.113589947552873,-0.535131623682169,0.5445115812073733,0.39323265870227314,1.9515137503081916,0.04873718632654597,-0.6438707196559953,0.3006672970463812,-1.0468241610383244,5
-0.46683890728417593,-0.05180012926758561,-0.5746953835009688,-0.4611570659989154,-0.06328409752841323,-0.37279949779497007,-0.3541066058278125,0.04873718632654597,0.4530502475449797,-0.22686988702682157,-0.8619244175318104,7
-0.7547991809766207,1.123294651015766,-1.137457160518916,-0.3871825083156616,-0.14432352135985152,-0.27704547823281467,0.21481270282912354,-0.05831604822603592,0.5175750103215091,-0.5199461004008235,-0.5845748022720374,5
-0.6396150714996427,1.068639079839796,-1.137457160518916,1.5731432702905632,-0.04302424157055394,-1.1388316542922132,-1.0727415220260477,-0.27242251733125916,0.6466245358745651,-1.5750204685472289,0.43237378701379386,5
-0.46683890728417593,-0.05180012926758561,-0.8304961912363995,-0.7570552967319304,-0.18484323327557065,-0.46855351735712547,-0.23433411979477334,0.04873718632654597,0.7111492986510918,-0.4613308577260231,-0.7694745457785532,5
-0.9851673999305766,0.9593279374878563,-1.0351368374247438,-0.6830807390486765,-0.24562280114914936,-0.9473236151679025,-0.9529690359930084,-0.27242251733125916,0.8401988242041478,-0.4613308577260231,0.24747404350727803,5
0.5698180780086255,-1.1449115527869826,1.5228712399295616,-0.3871825083156616,-0.2861425130648685,1.0635107956373608,0.5441870394199813,0.10226380360283692,-0.19219738022030056,0.7695892384447842,0.24747404350727803,5
-0.1788786335917312,0.9593279374878563,-1.137457160518916,-0.4611570659989154,-0.2861425130648685,-0.7558155760435917,-0.8331965499599692,-0.27242251733125916,0.19495119643886757,1.707433121241589,0.06257430000076386,6
-0.35165479780719794,0.5494111536680827,-0.9839766758776577,-0.4611570659989154,-0.24562280114914936,-0.08553743910850388,-0.5936515778938909,-0.004789430949744973,0.06590167088581153,-0.6957918284252239,-0.8619244175318104,6
-0.35165479780719794,0.7680334383719623,-0.21657425267136596,-0.3132079506324078,-0.002504529654834802,0.10597060001580692,1.4724238061760349,-0.27242251733125916,0.06590167088581153,-1.0474832844740263,-0.8619244175318104,5
-0.35165479780719794,0.8773445807239014,-0.2677344142184521,-0.4611570659989154,-0.0835439534862728,0.20172461957796234,1.4125375631595154,-0.3259491346075501,0.0013769081092849425,-1.0474832844740263,-0.8619244175318104,5
-0.0061024693762639646,0.7953612239599472,-0.06309376803010762,-0.3132079506324078,-0.0835439534862728,-0.46855351735712547,-0.11456163376173417,0.476950124536933,0.0013769081092849425,-0.7544070711000244,-1.1392740327915833,4
0.8001862969625804,-1.1449115527869826,1.3693907552883038,-0.017309719899392832,0.11905460609232263,1.1592648151995164,1.0831632265686575,0.9051630627472605,-0.19219738022030056,0.9454349664691847,-0.7694745457785532,5
0.28185780431618074,-0.6530114122032542,1.8809923707591647,-0.23923339294915397,0.09879475013446305,-0.6600615564814363,-0.14450475526999396,1.0122162972999018,1.485446451969428,0.007591083672379936,0.06257430000076386,5
-0.8699832904535987,1.3965725068956154,-1.3932579682543467,-0.09128427758264665,0.32165316567091806,-0.18129145867065927,-0.5038222133691115,-0.05831604822603592,1.356396926416372,-0.6371765857504236,0.24747404350727803,6
-0.9275753451920874,1.2052780077797207,-0.7793360296893133,-0.3871825083156616,-0.04302424157055394,-0.37279949779497007,0.9933338620438782,-0.48652898643642295,0.4530502475449797,-0.8130223137748247,-0.30722518701226614,5
-0.0061024693762639646,0.5220833680800977,-0.3700547373126243,-0.7570552967319304,-0.16458337731771108,1.0635107956373608,2.16111560086601,0.2628436554317098,-0.966494533538634,2.7038922467131954,-1.2317239045448403,4
-1.215535618884532,-0.4343891274993746,-0.3700547373126243,-0.6830807390486765,-0.3874417928541661,-1.2345856738543688,-0.9529690359930084,-0.48652898643642295,0.6466245358745651,-0.5785613430756232,-1.1392740327915833,5
-0.2940627430687092,-0.5437002698513144,2.1879533400416813,-0.4611570659989154,7.615201310500357,0.5847406978265839,0.6040732824365008,0.36989688998429165,-1.1600688218682194,3.64173612951,-0.9543742892850674,5
-0.5244309620226647,-0.1611112716195254,1.0112696244587007,-0.3871825083156616,-0.04302424157055394,0.48898667826442854,0.7837320114860596,0.15579042087912787,0.32400072199192365,-0.5199461004008235,-1.2317239045448403,5
-0.5820230167611539,0.7680334383719623,-0.06309376803010762,-0.535131623682169,6.338830385155206,0.010216580453651524,0.12498333830434417,0.10226380360283692,-0.966494533538634,2.8211227320627947,-0.9543742892850674,5
-1.1579435641460434,-1.2542226951389224,1.0624297860057867,-0.535131623682169,-0.3874417928541661,0.20172461957796234,0.4244145533869421,-0.43300236916013196,0.8401988242041478,0.7109739957699838,-0.12232544350575032,6
-0.8123912357151094,0.11216658426032408,-0.625855545048055,-0.23923339294915397,-0.24562280114914936,0.29747863914011774,-0.20439099828651355,-0.3259491346075501,0.6466245358745651,-0.4027156150512227,-0.30722518701226614,5
0.16667369483920225,-0.2157668427954953,0.039226555064064694,-0.4611570659989154,0.4432123014180755,0.39323265870227314,2.6701486665064267,0.2628436554317098,-2.450564077398777,7.568957388721621,-0.4921249305187803,6
-0.35165479780719794,-0.2157668427954953,-0.06309376803010762,-0.4611570659989154,-0.5292607845591831,-0.6600615564814363,-0.4738790918608517,-0.05831604822603592,0.5175750103215091,-0.10963940167722082,-0.7694745457785532,5
0.5698180780086255,-0.7623225545551937,0.8577891398174424,-0.3132079506324078,0.38243273354449675,1.733788932572449,2.3407743299155688,0.5840033590895148,-1.09554405909169,3.290044673461198,-0.8619244175318104,5
-0.7547991809766207,0.49475558249211277,-0.9839766758776577,-0.535131623682169,-0.24562280114914936,-0.7558155760435917,-0.6834809424186703,0.5840033590895148,1.09829787531026,-0.7544070711000244,-1.3241737762980974,5
-0.23647068833021995,-0.05180012926758561,-0.06309376803010762,-0.4611570659989154,-0.18484323327557065,2.499821089069692,2.7899211525394656,-0.16536928277867724,-0.5148211941029393,-0.6957918284252239,-0.8619244175318104,5
0.16667369483920225,-0.2157668427954953,0.09038671661115057,-0.3871825083156616,0.4432123014180755,0.29747863914011774,2.580319301981647,0.2628436554317098,-2.450564077398777,7.744803116746023,-0.5845748022720374,5
-1.9066402757463996,2.680978429530907,-1.1886173220660021,-0.8310298544151842,-0.8736783358427955,2.4040670695075366,1.1430494695851772,-1.5570613319623607,2.840466470276515,-1.0474832844740263,0.06257430000076386,4
-2.079416439961866,0.385444440140173,-0.5235352219538827,-0.16525883526590046,-0.6103002083906213,0.10597060001580692,1.7718550212586328,-1.8782210356201658,3.4857140980417953,-0.3441003723764223,2.2813712220789424,6
-0.8699832904535987,1.3419169357196457,-1.3932579682543467,0.3525630685168759,0.2811334537551989,-0.7558155760435917,-0.71342406392693,-0.11184266550232687,0.9047235869806772,-0.5785613430756232,0.24747404350727803,5
-0.7547991809766207,-0.1611112716195254,-0.11425392957719378,-0.3871825083156616,-0.3671819368963065,-1.2345856738543688,-0.7433671854351899,-0.2188959000549682,-0.3857716685498832,-0.1682546443520212,-1.1392740327915833,5
-0.40924685254568716,2.0251115754192686,-1.08629699897183,-0.017309719899392832,-0.18484323327557065,-1.0430776347300579,-1.1026846435343074,-0.004789430949744973,0.5175750103215091,-0.5785613430756232,-0.5845748022720374,5
-0.12128657885324247,0.08483879867233914,-0.4723750604067966,-0.4611570659989154,-0.16458337731771108,-0.27704547823281467,-0.3541066058278125,0.2628436554317098,-0.06314785466724451,-0.4027156150512227,-1.3241737762980974,6
-0.0061024693762639646,0.44010001131614285,0.14154687815823674,-0.3132079506324078,-0.0835439534862728,-0.46855351735712547,0.09504021679608438,0.2628436554317098,0.5820997730980357,-0.28548512970162193,-0.21477531525900906,6
-0.2940627430687092,-0.1611112716195254,0.14154687815823674,-0.4611570659989154,-0.2658826571070089,-0.7558155760435917,-0.7433671854351899,-0.43300236916013196,0.0013769081092849425,-0.5785613430756232,-0.029875571752493238,6
-0.12128657885324247,0.2488055122002482,-0.2677344142184521,-0.3132079506324078,-0.2253629451912898,-0.37279949779497007,0.5441870394199813,-0.004789430949744973,-0.1276726174437711,-0.871637556449625,-1.1392740327915833,5
-0.6396150714996427,-0.2157668427954953,-0.16541409112427993,-0.23923339294915397,-0.3671819368963065,-1.0430776347300579,-0.3241634843195527,-0.37947575188384103,0.130426433662341,-1.0474832844740263,-0.9543742892850674,5
-0.2940627430687092,-0.6530114122032542,2.0856330169475092,-0.6091061813654229,7.675980878373935,0.20172461957796234,0.6639595254530205,0.3163702727080007,-1.482692635750858,3.8175818575344014,-1.0468241610383244,5
-1.215535618884532,0.5494111536680827,0.1927070397053229,-0.6091061813654229,-0.002504529654834802,-0.08553743910850388,0.5142439179117215,0.10226380360283692,0.9692483497572039,0.7695892384447842,-1.0468241610383244,5
-0.1788786335917312,-1.0902559816110127,1.3182305937412175,-0.017309719899392832,0.05827503821874391,0.20172461957796234,0.9933338620438782,0.476950124536933,0.38852548476845306,0.8282044811195846,-0.7694745457785532,6
-0.12128657885324247,1.3965725068956154,1.2670704321941315,-0.3871825083156616,0.6863305729123901,2.021050991258915,3.179181732146843,0.10226380360283692,-0.6438707196559953,0.18343681169678042,-1.0468241610383244,5
-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.535131623682169,0.32165316567091806,-0.37279949779497007,0.005210852271305001,-0.16536928277867724,-0.7729202452090513,1.590202635891989,-0.8619244175318104,5
0.051489585362224775,0.49475558249211277,-0.9328165143305717,-0.23923339294915397,-0.0835439534862728,-0.46855351735712547,1.8317412642751525,-0.16536928277867724,-1.0310192963151634,0.007591083672379936,-0.5845748022720374,5
0.051489585362224775,0.385444440140173,-0.8816563527834855,-0.23923339294915397,-0.06328409752841323,-0.18129145867065927,1.9215706287999317,-0.16536928277867724,-1.0310192963151634,0.007591083672379936,-0.5845748022720374,5
1.0305545159165364,-1.1995671239629526,0.8577891398174424,-0.16525883526590046,-0.16458337731771108,0.5847406978265839,-0.024732269236954794,1.119269531852484,0.06590167088581153,0.06620632634718031,-0.6770246740252962,6
0.6274101327471142,-0.7076669833792237,0.1927070397053229,-0.23923339294915397,0.038015182260884336,-0.27704547823281467,0.4543576748952019,-0.05831604822603592,-1.5472173985273876,-0.1682546443520212,0.06257430000076386,6
-0.0061024693762639646,0.05751101308435418,0.039226555064064694,-0.4611570659989154,-0.2253629451912898,-0.46855351735712547,-0.20439099828651355,0.5840033590895148,0.5175750103215091,-0.28548512970162193,-0.39967505876552323,6
-0.2940627430687092,0.16682215543629397,-0.7793360296893133,-0.3871825083156616,-0.12406366540199194,-0.8515695956057471,-0.563708456385631,0.15579042087912787,0.38852548476845306,-0.9302527991244255,-0.9543742892850674,6
0.28185780431618074,0.11216658426032408,-1.1886173220660021,-0.23923339294915397,0.6255510050388113,-0.18129145867065927,0.27469894584564314,-0.27242251733125916,-0.6438707196559953,-0.3441003723764223,0.43237378701379386,6
-0.7547991809766207,0.8773445807239014,-0.9839766758776577,-0.535131623682169,0.17983417396590134,0.5847406978265839,1.2628219556182163,-0.43300236916013196,0.19495119643886757,-0.6957918284252239,-1.1392740327915833,6
-0.5820230167611539,2.9542562854107564,-0.9328165143305717,-0.6091061813654229,1.820882506552525,-0.5643075369192809,1.2628219556182163,-0.27242251733125916,-0.06314785466724451,-0.5199461004008235,-1.3241737762980974,5
-0.5820230167611539,0.9046723663118864,-1.3932579682543467,-0.017309719899392832,-0.2658826571070089,-1.2345856738543688,-1.012855279009528,0.6910565936420968,1.1628226380867894,-0.8130223137748247,-1.1392740327915833,5
-0.1788786335917312,0.9866557230758413,-1.3932579682543467,0.056664837783860986,-0.16458337731771108,-0.46855351735712547,-0.3840497273360723,0.476950124536933,0.8401988242041478,-0.7544070711000244,-0.8619244175318104,5
-0.2940627430687092,-0.1611112716195254,-0.5235352219538827,-0.6830807390486765,-0.12406366540199194,0.48898667826442854,1.6520825352255937,-0.37947575188384103,0.5175750103215091,-1.0474832844740263,-0.8619244175318104,5
0.39704191379315823,0.49475558249211277,-1.1886173220660021,-0.4611570659989154,1.1725671159010191,1.0635107956373608,1.292765077126476,0.9051630627472605,-0.966494533538634,0.2420520543715808,-0.9543742892850674,5
-0.06369452411475372,4.375301135985972,-1.3932579682543467,-0.6091061813654229,-0.14432352135985152,-1.2345856738543688,-1.0427984005177877,-0.16536928277867724,1.4209216891928986,-0.9888680417992258,0.43237378701379386,5
-0.12128657885324247,4.375301135985972,-1.3932579682543467,-0.535131623682169,-0.12406366540199194,-1.2345856738543688,-1.0427984005177877,-0.16536928277867724,1.485446451969428,-1.0474832844740263,0.43237378701379386,5
-0.1788786335917312,0.33078886896420306,-0.5746953835009688,-0.535131623682169,-0.4684812166856044,-1.2345856738543688,-0.9230259144847486,-0.27242251733125916,0.7111492986510918,1.5315873932171884,0.06257430000076386,7
-1.2731276736230213,-0.8169781257311636,-0.625855545048055,-0.535131623682169,-0.32666222498058767,-0.9473236151679025,-0.8331965499599692,-0.6471088382652957,0.7111492986510918,-0.5199461004008235,-0.9543742892850674,5
-0.1788786335917312,1.177950222191736,1.471711078382476,-0.3871825083156616,0.6052911490809517,1.350772854323827,2.6102624234899072,0.04873718632654597,-0.4502964313264098,0.007591083672379936,-0.9543742892850674,5
-1.561087947315466,-0.1611112716195254,-0.9328165143305717,-0.16525883526590046,-0.7926389120113572,0.10597060001580692,1.5622531707008143,-1.6105879492386517,2.0661693169581787,-0.1682546443520212,2.3738210938321993,5
-0.9851673999305766,-0.1611112716195254,-1.3420978067072604,-0.7570552967319304,-0.5697804964749023,0.10597060001580692,-0.6235946994021506,-0.8076886900942281,0.5820997730980357,-0.4613308577260231,-0.5845748022720374,6
-0.23647068833021995,2.7902895718828464,-1.137457160518916,-0.23923339294915397,-0.0835439534862728,-0.27704547823281467,-0.5337653348773713,-0.43300236916013196,-0.5793459568794659,-0.6371765857504236,-0.4921249305187803,6
0.051489585362224775,1.177950222191736,-0.8304961912363995,-0.4611570659989154,0.038015182260884336,0.010216580453651524,0.4843007964034617,-0.11184266550232687,-0.7729202452090513,0.9454349664691847,-0.7694745457785532,5
-0.0061024693762639646,1.0139835086638262,-0.625855545048055,-0.535131623682169,0.01775532630302477,-0.5643075369192809,0.15492645981260397,0.04873718632654597,-0.5148211941029393,0.6523587530951834,-0.8619244175318104,5
-0.6396150714996427,-0.6256836266152692,0.4485078474407534,-0.3871825083156616,-0.14432352135985152,-0.27704547823281467,-0.05467539074521459,0.2628436554317098,1.09829787531026,-0.10963940167722082,-1.1392740327915833,5
-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.3132079506324078,-0.14432352135985152,-0.08553743910850388,1.741911899750373,-0.27242251733125916,0.130426433662341,-0.6957918284252239,-0.8619244175318104,5
-0.2940627430687092,0.16682215543629397,-0.4212148988597105,-0.3871825083156616,-0.14432352135985152,0.10597060001580692,1.8317412642751525,-0.27242251733125916,0.06590167088581153,-0.6957918284252239,-0.8619244175318104,5
-1.7914561662694215,-1.035600410435043,-1.3932579682543467,-0.535131623682169,-0.7723790560534977,1.0635107956373608,0.4843007964034617,-2.7346469120408803,2.3887931308408206,0.7695892384447842,3.2983198113647734,6
-1.1579435641460434,-0.7623225545551937,-0.9839766758776577,-0.6091061813654229,-0.4482213607277448,-1.2345856738543688,-0.8032534284517094,-0.7006354555416462,0.19495119643886757,-0.4613308577260231,-0.9543742892850674,5
